Playlist,Curator,Followers,28-Day Change,28-Day Add,Genres,Personalized,Track Age,Playlist Updated,Playlist ID,Playlist Url,Spotify Playlist ID,Spotify Playlist URL,Curator ID,Curator URL,Spotify Curator ID,Spotify Curator URL
sad bts songs bc i like to fcking cry,kayceek,42.02K,-458,0%,"K-Pop, Pop, Hip-Hop/Rap",No,catalogue,"Nov 15, 2022",2429240,/playlist/spotify?id=2429240,1qjKr5O7FEFknXexINIF9a,https://open.spotify.com/user/j9p4lz14f1w6981qodrc76zqe/playlist/1qjKr5O7FEFknXexINIF9a,14496092,/curator/spotify?id=2429240,j9p4lz14f1w6981qodrc76zqe,https://open.spotify.com/user/j9p4lz14f1w6981qodrc76zqe
"Songs everyone knows the lyrics to ",Charlie music,42.02K,1497,10%,"Pop, Hip-Hop/Rap, R&B/Soul",No,catalogue,"Jan 18, 2023",9529447,/playlist/spotify?id=9529447,6g1y8krgDWLNbOmE738Ahe,https://open.spotify.com/user/p83oim0q8kcqkhyzsi3h8izko/playlist/6g1y8krgDWLNbOmE738Ahe,17378477,/curator/spotify?id=9529447,p83oim0q8kcqkhyzsi3h8izko,https://open.spotify.com/user/p83oim0q8kcqkhyzsi3h8izko
lofi meditation,Spotify,42.01K,3592,100%,"Hip-Hop/Rap, Instrumental, Electronic",No,frontline,"Jan 14, 2023",11967498,/playlist/spotify?id=11967498,37i9dQZF1DWURfu7Lk3xJ1,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWURfu7Lk3xJ1,2,/curator/spotify?id=11967498,spotify,https://open.spotify.com/user/spotify
Hip-Hop & Pop Lounge,Elevated Playlists,42.01K,0,0%,"Hip-Hop/Rap, R&B/Soul, Rock",No,frontline,"Sep 17, 2022",8920425,/playlist/spotify?id=8920425,3vO5e85z0ysYZAE1YBFhSQ,https://open.spotify.com/user/pxuo8ngcrr1543ld87ffah2ul/playlist/3vO5e85z0ysYZAE1YBFhSQ,19939468,/curator/spotify?id=8920425,pxuo8ngcrr1543ld87ffah2ul,https://open.spotify.com/user/pxuo8ngcrr1543ld87ffah2ul
Memes Songs,radyaanargya,42K,-151,6%,"Pop, Rock, Hip-Hop/Rap",No,catalogue,"Jan 17, 2023",1742805,/playlist/spotify?id=1742805,7K2vXBxUCL60FR3iDgtQzO,https://open.spotify.com/user/radyaanargya/playlist/7K2vXBxUCL60FR3iDgtQzO,232473,/curator/spotify?id=1742805,radyaanargya,https://open.spotify.com/user/radyaanargya
Unnamed Playlist,TheMusicGiants,41.98K,-42,0%,"Hip-Hop/Rap, Pop, Latin Hip-Hop/Rap",No,catalogue,"Apr 08, 2021",2073924,/playlist/spotify?id=2073924,2Egm9faUSe7hfQGb8TyUez,https://open.spotify.com/user/8n62gjmq1t058w1odscsq9fd1/playlist/2Egm9faUSe7hfQGb8TyUez,333352,/curator/spotify?id=2073924,8n62gjmq1t058w1odscsq9fd1,https://open.spotify.com/user/8n62gjmq1t058w1odscsq9fd1
UNRELEASED YEAT,linkthefires,41.97K,1946,4%,"Hip-Hop/Rap, Electronic, Rock",No,frontline,"Jan 13, 2023",8020245,/playlist/spotify?id=8020245,0gZmBN3n6ijw2gV5YR7sQJ,https://open.spotify.com/user/o47wu1b911sb5htmrezusqmqy/playlist/0gZmBN3n6ijw2gV5YR7sQJ,18857636,/curator/spotify?id=8020245,o47wu1b911sb5htmrezusqmqy,https://open.spotify.com/user/o47wu1b911sb5htmrezusqmqy
Chill rap vibes,Masked Mortal Music,41.96K,77,5%,"Hip-Hop/Rap, R&B/Soul, Pop",No,catalogue,"Jan 20, 2023",9263099,/playlist/spotify?id=9263099,20DdfFrbUQsBIMAve63GF5,https://open.spotify.com/user/ja3t9dn7t7dou8nru1xqbkurq/playlist/20DdfFrbUQsBIMAve63GF5,16402890,/curator/spotify?id=9263099,ja3t9dn7t7dou8nru1xqbkurq,https://open.spotify.com/user/ja3t9dn7t7dou8nru1xqbkurq
Mood🔥,Anyta,41.96K,1888,0%,"Hip-Hop/Rap, R&B/Soul, Pop",No,catalogue,"Jan 11, 2023",10723490,/playlist/spotify?id=10723490,19t6tsTM5aZfQkes4UQnx3,https://open.spotify.com/user/12129450121/playlist/19t6tsTM5aZfQkes4UQnx3,20657709,/curator/spotify?id=10723490,12129450121,https://open.spotify.com/user/12129450121
last night🥰💕,anuawesome,41.95K,1382,17%,"R&B/Soul, Pop, Hip-Hop/Rap",No,mixed,"Jan 19, 2023",2344245,/playlist/spotify?id=2344245,18XerC5RUnUvfYahPoEEXI,https://open.spotify.com/user/anuawesome/playlist/18XerC5RUnUvfYahPoEEXI,11717552,/curator/spotify?id=2344245,anuawesome,https://open.spotify.com/user/anuawesome
"REMIX 2022 - ALTA SESSIONS ",Oficialsoloremix,41.94K,-145,0%,"Latin, Latin Pop, Hip-Hop/Rap",No,mixed,"Dec 08, 2022",2394046,/playlist/spotify?id=2394046,2X3wJkR1n9VyrE0nqLPO70,https://open.spotify.com/user/wuia2esputjjv1bpx8urp4kkd/playlist/2X3wJkR1n9VyrE0nqLPO70,14060650,/curator/spotify?id=2394046,wuia2esputjjv1bpx8urp4kkd,https://open.spotify.com/user/wuia2esputjjv1bpx8urp4kkd
Indie Pop,Varsity Sounds,41.93K,0,0%,"Pop, Alternative, Hip-Hop/Rap",No,frontline,"Sep 18, 2022",13226935,/playlist/spotify?id=13226935,0PHnM0r43rQB57hvZhnjn9,https://open.spotify.com/user/31glhya4rwlsayavyxpysz6xmhdy/playlist/0PHnM0r43rQB57hvZhnjn9,22176605,/curator/spotify?id=13226935,31glhya4rwlsayavyxpysz6xmhdy,https://open.spotify.com/user/31glhya4rwlsayavyxpysz6xmhdy
Freestyle Beats,Spotify,41.92K,5424,100%,"Hip-Hop/Rap, R&B/Soul, Dance",No,frontline,"Dec 23, 2022",11986279,/playlist/spotify?id=11986279,37i9dQZF1DXd5gAeNDK56u,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXd5gAeNDK56u,2,/curator/spotify?id=11986279,spotify,https://open.spotify.com/user/spotify
Big On The Internet,Pong Bros.,41.92K,0,0%,"Hip-Hop/Rap, R&B/Soul, Funk",No,mixed,"Jun 12, 2022",12290772,/playlist/spotify?id=12290772,1M6sCsV9XpTIo8rearJbaZ,https://open.spotify.com/user/31q4ni6utdxjxtca75pmgd44ycjm/playlist/1M6sCsV9XpTIo8rearJbaZ,21592517,/curator/spotify?id=12290772,31q4ni6utdxjxtca75pmgd44ycjm,https://open.spotify.com/user/31q4ni6utdxjxtca75pmgd44ycjm
Top Pop Hits - Rising Pop - Summer Hits 2019,nuwaveselects,41.91K,-41,0%,"Pop, Hip-Hop/Rap, Dance",No,catalogue,"Apr 07, 2021",1662178,/playlist/spotify?id=1662178,5RYC4RinmWUDZJkycsAUgA,https://open.spotify.com/user/nuwaveselects/playlist/5RYC4RinmWUDZJkycsAUgA,223830,/curator/spotify?id=1662178,nuwaveselects,https://open.spotify.com/user/nuwaveselects
chill playlist :),bellacrociata,41.89K,-127,0%,"Pop, R&B/Soul, Hip-Hop/Rap",No,catalogue,"Apr 07, 2021",1265768,/playlist/spotify?id=1265768,5gz9HKsaqpb07DqZHwpCcC,https://open.spotify.com/user/bellacrociata/playlist/5gz9HKsaqpb07DqZHwpCcC,200520,/curator/spotify?id=1265768,bellacrociata,https://open.spotify.com/user/bellacrociata
BOXING WORKOUT 🥊😤,fitleague,41.88K,2037,11%,"Hip-Hop/Rap, Electronic, Dance",No,frontline,"Jan 18, 2023",2430438,/playlist/spotify?id=2430438,20c3SIkTseId4lHvzYrGsF,https://open.spotify.com/user/fitleague/playlist/20c3SIkTseId4lHvzYrGsF,254211,/curator/spotify?id=2430438,fitleague,https://open.spotify.com/user/fitleague
Danske hits fra 10'erne,Spotify,41.88K,98,0%,"Pop, Rock, Hip-Hop/Rap",Yes,catalogue,"Jan 19, 2023",1775919,/playlist/spotify?id=1775919,37i9dQZF1DX751HtVbEM7b,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX751HtVbEM7b,2,/curator/spotify?id=1775919,spotify,https://open.spotify.com/user/spotify
Notti Magiche,Spotify,41.87K,1392,0%,"Pop, Hip-Hop/Rap, Rock",No,catalogue,"Nov 13, 2022",4936235,/playlist/spotify?id=4936235,37i9dQZF1DX2LqhkXvbVGr,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX2LqhkXvbVGr,2,/curator/spotify?id=4936235,spotify,https://open.spotify.com/user/spotify
Crossfit Mix - Workout Mix,TWrecks,41.85K,-38,0%,"Hip-Hop/Rap, Rock, Alternative",No,catalogue,"Jan 12, 2023",72851,/playlist/spotify?id=72851,6GeYh3Pza5ilm9U7fLbl7M,https://open.spotify.com/user/129456435/playlist/6GeYh3Pza5ilm9U7fLbl7M,41582,/curator/spotify?id=72851,129456435,https://open.spotify.com/user/129456435
R&B Ring Tones,punkHits,41.81K,0,0%,"R&B/Soul, Hip-Hop/Rap, Reggae",No,mixed,"Sep 29, 2022",14040876,/playlist/spotify?id=14040876,2zEa3SCWbysoGsoGMnwbBd,https://open.spotify.com/user/31q7l3iphwbjzt6peuoynffq3onm/playlist/2zEa3SCWbysoGsoGMnwbBd,22914738,/curator/spotify?id=14040876,31q7l3iphwbjzt6peuoynffq3onm,https://open.spotify.com/user/31q7l3iphwbjzt6peuoynffq3onm
INSTRUMENTALPHASE,LightAndShadows,41.81K,0,0%,"Hip-Hop/Rap, Classical, Easy Listening",No,mixed,"Sep 24, 2022",14135080,/playlist/spotify?id=14135080,59w2POC5iNBHloIESLxbXw,https://open.spotify.com/user/31lrjioai2olhqkaxopttduasmum/playlist/59w2POC5iNBHloIESLxbXw,22985863,/curator/spotify?id=14135080,31lrjioai2olhqkaxopttduasmum,https://open.spotify.com/user/31lrjioai2olhqkaxopttduasmum
R&B X Soul Flower,WomenOfWave,41.79K,0,0%,"R&B/Soul, Hip-Hop/Rap, Pop",No,mixed,"Mar 16, 2022",9307317,/playlist/spotify?id=9307317,7yWnZ55yPNggyndtGuZTHo,https://open.spotify.com/user/31737ukphs5tyr6kvvo4qjtopaoy/playlist/7yWnZ55yPNggyndtGuZTHo,20239638,/curator/spotify?id=9307317,31737ukphs5tyr6kvvo4qjtopaoy,https://open.spotify.com/user/31737ukphs5tyr6kvvo4qjtopaoy
Rap Cold Players,NightMoves,41.79K,0,0%,"Hip-Hop/Rap, Pop",No,mixed,"Sep 24, 2022",14129458,/playlist/spotify?id=14129458,0QPd8Jl2BaVoBMIUmNf2qN,https://open.spotify.com/user/31mqbwqhpnaaldydap65tnsbgt3i/playlist/0QPd8Jl2BaVoBMIUmNf2qN,22981553,/curator/spotify?id=14129458,31mqbwqhpnaaldydap65tnsbgt3i,https://open.spotify.com/user/31mqbwqhpnaaldydap65tnsbgt3i
me and your mama vibes,adorabella,41.79K,341,2%,"R&B/Soul, Hip-Hop/Rap, Alternative",No,catalogue,"Jan 13, 2023",11935585,/playlist/spotify?id=11935585,30SKWDw3oxoeb8b1ZFycpQ,https://open.spotify.com/user/adorabellankana/playlist/30SKWDw3oxoeb8b1ZFycpQ,21241103,/curator/spotify?id=11935585,adorabellankana,https://open.spotify.com/user/adorabellankana
Rap Freezerss,TrueStory,41.79K,0,0%,"Hip-Hop/Rap, Pop, Reggae",No,mixed,"Sep 26, 2022",14085728,/playlist/spotify?id=14085728,4X37zsWvOh5fXt2xCLNVyO,https://open.spotify.com/user/31e5torha2seokp6rfk6lginngxm/playlist/4X37zsWvOh5fXt2xCLNVyO,22948602,/curator/spotify?id=14085728,31e5torha2seokp6rfk6lginngxm,https://open.spotify.com/user/31e5torha2seokp6rfk6lginngxm
Girls Literally Yell Every Time You Play These Songs,nuwaveselects,41.78K,-91,0%,"Pop, Hip-Hop/Rap, R&B/Soul",No,catalogue,"Jan 12, 2023",1661906,/playlist/spotify?id=1661906,5GvTaxMwdcR5WGnoORQlaX,https://open.spotify.com/user/nuwaveselects/playlist/5GvTaxMwdcR5WGnoORQlaX,223830,/curator/spotify?id=1661906,nuwaveselects,https://open.spotify.com/user/nuwaveselects
RNB Every Day,CaribbeanBreeze,41.78K,0,0%,"R&B/Soul, Hip-Hop/Rap, Alternative",No,mixed,"Sep 27, 2022",14040878,/playlist/spotify?id=14040878,3LarfmoIAx9AbCxV1sRRqv,https://open.spotify.com/user/31hq3fsgefy5yzkmuer7rcuh75ci/playlist/3LarfmoIAx9AbCxV1sRRqv,22914740,/curator/spotify?id=14040878,31hq3fsgefy5yzkmuer7rcuh75ci,https://open.spotify.com/user/31hq3fsgefy5yzkmuer7rcuh75ci
Anos 90/2000 - Nostalgia,Elvis Gesser,41.78K,240,0%,"Pop, Rock, Hip-Hop/Rap",No,catalogue,"Jan 01, 2023",1775956,/playlist/spotify?id=1775956,6foRq6sWqo2FVssXE0VtvC,https://open.spotify.com/user/12143720582/playlist/6foRq6sWqo2FVssXE0VtvC,239704,/curator/spotify?id=1775956,12143720582,https://open.spotify.com/user/12143720582
JAZZ JUICE,DowntownDelights,41.78K,0,0%,"Jazz, Hip-Hop/Rap, Hard Bop",No,catalogue,"Sep 24, 2022",14084523,/playlist/spotify?id=14084523,3jya9505OK7o7y8n1HnSQF,https://open.spotify.com/user/31nsq2afou372cywveq3cobvjg4e/playlist/3jya9505OK7o7y8n1HnSQF,22947710,/curator/spotify?id=14084523,31nsq2afou372cywveq3cobvjg4e,https://open.spotify.com/user/31nsq2afou372cywveq3cobvjg4e
Hype Beast,Jump Bros.,41.77K,0,0%,"Hip-Hop/Rap, R&B/Soul",No,frontline,"Jun 11, 2022",12378595,/playlist/spotify?id=12378595,1LpgGnAosFxoqh3Cqfx1Sj,https://open.spotify.com/user/31l7knyegggcmyrzhhahapooegze/playlist/1LpgGnAosFxoqh3Cqfx1Sj,21686530,/curator/spotify?id=12378595,31l7knyegggcmyrzhhahapooegze,https://open.spotify.com/user/31l7knyegggcmyrzhhahapooegze
Hiphop Slaps,StolenParadise,41.76K,0,0%,"Hip-Hop/Rap, Latin Hip-Hop/Rap, R&B/Soul",No,frontline,"Sep 28, 2022",14085726,/playlist/spotify?id=14085726,4dU36rbLJZ96PuEK361mmH,https://open.spotify.com/user/31hkratpaajtmzlydiba3224vmj4/playlist/4dU36rbLJZ96PuEK361mmH,22948604,/curator/spotify?id=14085726,31hkratpaajtmzlydiba3224vmj4,https://open.spotify.com/user/31hkratpaajtmzlydiba3224vmj4
R&B Fast Dreamin,BlindFaith,41.75K,0,0%,"R&B/Soul, Hip-Hop/Rap, Rock",No,frontline,"Sep 25, 2022",14035084,/playlist/spotify?id=14035084,4yWplIWW9o8mbigXdI0F3Q,https://open.spotify.com/user/31uugdwpltrgk3kqccnoqb7tbfvm/playlist/4yWplIWW9o8mbigXdI0F3Q,22910361,/curator/spotify?id=14035084,31uugdwpltrgk3kqccnoqb7tbfvm,https://open.spotify.com/user/31uugdwpltrgk3kqccnoqb7tbfvm
RAP TO LIFE,MixFeelings,41.75K,0,0%,"Hip-Hop/Rap, Pop, R&B/Soul",No,mixed,"Sep 26, 2022",14085732,/playlist/spotify?id=14085732,1Zd9akbmgkAKlPyLelgC9L,https://open.spotify.com/user/314jenao6alhyntv4wrat5ezassu/playlist/1Zd9akbmgkAKlPyLelgC9L,22948608,/curator/spotify?id=14085732,314jenao6alhyntv4wrat5ezassu,https://open.spotify.com/user/314jenao6alhyntv4wrat5ezassu
Daily Drip,Enlightened Playlists,41.74K,0,0%,"Hip-Hop/Rap, R&B/Soul, Pop",No,mixed,"Dec 09, 2021",6741889,/playlist/spotify?id=6741889,1ZjgA755Clu5vpKzEN7570,https://open.spotify.com/user/cjyy4287efvnsq5y4lzmitwev/playlist/1ZjgA755Clu5vpKzEN7570,18137558,/curator/spotify?id=6741889,cjyy4287efvnsq5y4lzmitwev,https://open.spotify.com/user/cjyy4287efvnsq5y4lzmitwev
Hip Hop  Kings,TheBops,41.74K,0,0%,"Hip-Hop/Rap, R&B/Soul, Pop",No,mixed,"Sep 28, 2022",14059846,/playlist/spotify?id=14059846,3rCviOgyR0tU208ovpehBz,https://open.spotify.com/user/317h7rgsywahrne4icrmk7vgobsa/playlist/3rCviOgyR0tU208ovpehBz,22929169,/curator/spotify?id=14059846,317h7rgsywahrne4icrmk7vgobsa,https://open.spotify.com/user/317h7rgsywahrne4icrmk7vgobsa
Best Rap Songs of 1994,Spotify,41.74K,1497,0%,"Hip-Hop/Rap, R&B/Soul, Pop",Yes,catalogue,"Nov 29, 2022",2428882,/playlist/spotify?id=2428882,37i9dQZF1DX16FYsDCnfL9,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX16FYsDCnfL9,2,/curator/spotify?id=2428882,spotify,https://open.spotify.com/user/spotify
The Playlist,Ollie,41.73K,-204,0%,"Hip-Hop/Rap, Electronic, Pop",No,catalogue,"Sep 05, 2022",14134965,/playlist/spotify?id=14134965,6Y359a0knTrxmLsqfqGnah,https://open.spotify.com/user/juyhdwygdjs1l7yx185dhibfm/playlist/6Y359a0knTrxmLsqfqGnah,22985778,/curator/spotify?id=14134965,juyhdwygdjs1l7yx185dhibfm,https://open.spotify.com/user/juyhdwygdjs1l7yx185dhibfm
"2000s Rap, Hip Hop and R&B",Chris Balph,41.73K,-35,0%,"Hip-Hop/Rap, R&B/Soul, Pop",No,catalogue,"Jan 11, 2023",119431,/playlist/spotify?id=119431,6vi6BiyzvaH3Wq3njf6Iiy,https://open.spotify.com/user/129576886/playlist/6vi6BiyzvaH3Wq3njf6Iiy,41760,/curator/spotify?id=119431,129576886,https://open.spotify.com/user/129576886
R&B Silk,SummerVibes,41.72K,0,0%,"R&B/Soul, Pop, Hip-Hop/Rap",No,mixed,"Sep 28, 2022",14040865,/playlist/spotify?id=14040865,7yzUipr9SNiLGWaqrRAkhT,https://open.spotify.com/user/31hyhmkwz2k6bqzfouggdl6trjo4/playlist/7yzUipr9SNiLGWaqrRAkhT,22914731,/curator/spotify?id=14040865,31hyhmkwz2k6bqzfouggdl6trjo4,https://open.spotify.com/user/31hyhmkwz2k6bqzfouggdl6trjo4
R&B FLOW LOVE,Hit Rewind,41.71K,0,0%,"R&B/Soul, Hip-Hop/Rap",No,mixed,"Sep 24, 2022",14062613,/playlist/spotify?id=14062613,0ycQCx9EikvwyOe2rhlqjY,https://open.spotify.com/user/31zptqpvgarbpwsxbiiwgi2xcape/playlist/0ycQCx9EikvwyOe2rhlqjY,22931245,/curator/spotify?id=14062613,31zptqpvgarbpwsxbiiwgi2xcape,https://open.spotify.com/user/31zptqpvgarbpwsxbiiwgi2xcape
"skater vibes 🛹😌 ",Tidemusic,41.71K,622,1%,"Pop, Hip-Hop/Rap, Alternative",No,mixed,"Dec 27, 2022",2404167,/playlist/spotify?id=2404167,7Ga7AqEYgczHRwD5ta2DUB,https://open.spotify.com/user/ulp83n0q7c84pyc2x865ksn86/playlist/7Ga7AqEYgczHRwD5ta2DUB,7890044,/curator/spotify?id=2404167,ulp83n0q7c84pyc2x865ksn86,https://open.spotify.com/user/ulp83n0q7c84pyc2x865ksn86
Rap Come Up,FeelingFree,41.71K,0,0%,"Hip-Hop/Rap, R&B/Soul",No,frontline,"Sep 28, 2022",14040879,/playlist/spotify?id=14040879,1YVxNCobXf5ndfq9vNDhxB,https://open.spotify.com/user/31j4jh44fkbdi3wz6wnkwnpao3eq/playlist/1YVxNCobXf5ndfq9vNDhxB,22914741,/curator/spotify?id=14040879,31j4jh44fkbdi3wz6wnkwnpao3eq,https://open.spotify.com/user/31j4jh44fkbdi3wz6wnkwnpao3eq
HIPHOP FIGURES,MurderBallads,41.70K,0,0%,"Hip-Hop/Rap, Pop, R&B/Soul",No,mixed,"Sep 28, 2022",14085739,/playlist/spotify?id=14085739,2FS0LKkzKeNYeES09O1sgg,https://open.spotify.com/user/31laxxislynuu3lxwrvlkekorhpm/playlist/2FS0LKkzKeNYeES09O1sgg,22948614,/curator/spotify?id=14085739,31laxxislynuu3lxwrvlkekorhpm,https://open.spotify.com/user/31laxxislynuu3lxwrvlkekorhpm
Amazingly Hiphop,AllesGemischt,41.70K,0,0%,"Hip-Hop/Rap, R&B/Soul",No,frontline,"Sep 28, 2022",14052383,/playlist/spotify?id=14052383,5X0Ui5NgsEdiNwq7IL9Q4P,https://open.spotify.com/user/31c2ovptuw5uaedpudbk3k4aftdy/playlist/5X0Ui5NgsEdiNwq7IL9Q4P,22923451,/curator/spotify?id=14052383,31c2ovptuw5uaedpudbk3k4aftdy,https://open.spotify.com/user/31c2ovptuw5uaedpudbk3k4aftdy
Noxy Hits,Dominic,41.70K,11273,86%,"Hip-Hop/Rap, Alternative Rap, Dance",No,frontline,"Jan 20, 2023",15537233,/playlist/spotify?id=15537233,1j3MCcYHyetzTRuBgAkPhR,https://open.spotify.com/user/6ahdcn8omewl53b2a0s79ecio/playlist/1j3MCcYHyetzTRuBgAkPhR,24032365,/curator/spotify?id=15537233,6ahdcn8omewl53b2a0s79ecio,https://open.spotify.com/user/6ahdcn8omewl53b2a0s79ecio
R&B Versionz,ChocolateBars,41.70K,0,0%,"R&B/Soul, Hip-Hop/Rap, Rock",No,mixed,"Sep 25, 2022",14040870,/playlist/spotify?id=14040870,0t8h9D2Aiqo2IBZNegRiEu,https://open.spotify.com/user/31ifplg6gzvmguqry4uoc26yum4i/playlist/0t8h9D2Aiqo2IBZNegRiEu,22914737,/curator/spotify?id=14040870,31ifplg6gzvmguqry4uoc26yum4i,https://open.spotify.com/user/31ifplg6gzvmguqry4uoc26yum4i
RAP AGES,Fighting Mood,41.68K,0,0%,"Hip-Hop/Rap, Pop, R&B/Soul",No,mixed,"Sep 28, 2022",14052384,/playlist/spotify?id=14052384,7HZ4khhvFN7v0hw8qrmNlh,https://open.spotify.com/user/31p4azommunxf3xjlucuppkavjjm/playlist/7HZ4khhvFN7v0hw8qrmNlh,22923452,/curator/spotify?id=14052384,31p4azommunxf3xjlucuppkavjjm,https://open.spotify.com/user/31p4azommunxf3xjlucuppkavjjm
kdrama sad songs asf :(,dior,41.67K,2310,5%,"K-Pop, Pop, Hip-Hop/Rap",No,mixed,"Jan 20, 2023",2420616,/playlist/spotify?id=2420616,2nEKD7ZKOWfUP8ccEfVsQY,https://open.spotify.com/user/22xivryywqo53uxxfnqrc7qwi/playlist/2nEKD7ZKOWfUP8ccEfVsQY,14489228,/curator/spotify?id=2420616,22xivryywqo53uxxfnqrc7qwi,https://open.spotify.com/user/22xivryywqo53uxxfnqrc7qwi
Rap Mile,Wavy Salute,41.66K,0,0%,"Hip-Hop/Rap, R&B/Soul, Soundtracks",No,mixed,"Mar 17, 2022",9170726,/playlist/spotify?id=9170726,1xwut22sDtNIPggoLBfaXx,https://open.spotify.com/user/31otbtlet4ipmt7u2sumt7s3mgpu/playlist/1xwut22sDtNIPggoLBfaXx,20133234,/curator/spotify?id=9170726,31otbtlet4ipmt7u2sumt7s3mgpu,https://open.spotify.com/user/31otbtlet4ipmt7u2sumt7s3mgpu
Pinoy Rap 2023 👑,buntala,41.65K,1396,0%,"Hip-Hop/Rap, R&B/Soul, Pop",No,catalogue,"Jan 13, 2023",2027443,/playlist/spotify?id=2027443,6ZCxh3XHVZMfKgh3OiNmtI,https://open.spotify.com/user/jyhra99st5nhex8kfo4um2dh7/playlist/6ZCxh3XHVZMfKgh3OiNmtI,328958,/curator/spotify?id=2027443,jyhra99st5nhex8kfo4um2dh7,https://open.spotify.com/user/jyhra99st5nhex8kfo4um2dh7
Erica badu,Zbigniew Barski,41.64K,-27,0%,"R&B/Soul, Hip-Hop/Rap, Rock",No,catalogue,"Jan 11, 2023",965082,/playlist/spotify?id=965082,26fB24hPlQXBg6GvcpHy59,https://open.spotify.com/user/1169279093/playlist/26fB24hPlQXBg6GvcpHy59,182914,/curator/spotify?id=965082,1169279093,https://open.spotify.com/user/1169279093
2010s Wrapped: Hits Of The Last Decade,Richard Rentz,41.63K,-228,0%,"Pop, Hip-Hop/Rap, R&B/Soul",No,catalogue,"Jan 11, 2023",2422884,/playlist/spotify?id=2422884,5awnUtpdyvpOh4IOLymHJ3,https://open.spotify.com/user/ids30k9f3tl4jhc4faihjptp5/playlist/5awnUtpdyvpOh4IOLymHJ3,14491091,/curator/spotify?id=2422884,ids30k9f3tl4jhc4faihjptp5,https://open.spotify.com/user/ids30k9f3tl4jhc4faihjptp5
Raised on Hip Hop,Spotify,41.61K,3586,0%,"Hip-Hop/Rap, Pop, R&B/Soul",Yes,catalogue,"Jan 11, 2023",2283054,/playlist/spotify?id=2283054,37i9dQZF1DX3YSNrkBY3IB,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX3YSNrkBY3IB,2,/curator/spotify?id=2283054,spotify,https://open.spotify.com/user/spotify
POP FOREVER LOVEZ,Modern Pop and EDM,41.60K,0,0%,"Pop, R&B/Soul, Hip-Hop/Rap",No,mixed,"Mar 17, 2022",9383938,/playlist/spotify?id=9383938,6DQEAniSRGW2DErCRmR7oY,https://open.spotify.com/user/31toagxmpye2orajzgenozl5ptxq/playlist/6DQEAniSRGW2DErCRmR7oY,20297915,/curator/spotify?id=9383938,31toagxmpye2orajzgenozl5ptxq,https://open.spotify.com/user/31toagxmpye2orajzgenozl5ptxq
Rápido y Furioso 1 2 3 4 5 6 7 8 9 10,Owen Bañuelos,41.60K,-73,0%,"Hip-Hop/Rap, R&B/Soul, Pop",No,catalogue,"Jan 10, 2023",1807889,/playlist/spotify?id=1807889,7wC2YWH3mEYoSHRoGMHFMS,https://open.spotify.com/user/owen.sport/playlist/7wC2YWH3mEYoSHRoGMHFMS,244161,/curator/spotify?id=1807889,owen.sport,https://open.spotify.com/user/owen.sport
In Tha Music,In Tha Muzic,41.59K,0,0%,"Reggae, Dancehall, Hip-Hop/Rap",No,mixed,"Nov 25, 2021",8740639,/playlist/spotify?id=8740639,76fNAtlV6ZtjFqQAVHPxsF,https://open.spotify.com/user/m0k0lhjk43dzwpvurjuxe8m8y/playlist/76fNAtlV6ZtjFqQAVHPxsF,19633131,/curator/spotify?id=8740639,m0k0lhjk43dzwpvurjuxe8m8y,https://open.spotify.com/user/m0k0lhjk43dzwpvurjuxe8m8y
POP FOR EVERYONE,Dance Pop Party,41.59K,0,0%,"Hip-Hop/Rap, R&B/Soul, Pop",No,mixed,"Mar 17, 2022",9311154,/playlist/spotify?id=9311154,02V7HuZZt0Ci8Ren0odASK,https://open.spotify.com/user/31pk6ikqyuk6kt2r76yrjh6ooc44/playlist/02V7HuZZt0Ci8Ren0odASK,20242600,/curator/spotify?id=9311154,31pk6ikqyuk6kt2r76yrjh6ooc44,https://open.spotify.com/user/31pk6ikqyuk6kt2r76yrjh6ooc44
MAXIMUM SEASON,Farid Bang,41.59K,-73,0%,Hip-Hop/Rap,No,catalogue,"Oct 17, 2020",1721519,/playlist/spotify?id=1721519,0lg0CHrcjEsIMuTPUvIRcG,https://open.spotify.com/user/faridbangofficial/playlist/0lg0CHrcjEsIMuTPUvIRcG,229473,/curator/spotify?id=1721519,faridbangofficial,https://open.spotify.com/user/faridbangofficial
Red Bull Batalla,Spotify,41.59K,205,51%,"Hip-Hop/Rap, Latin Hip-Hop/Rap, Latin",No,mixed,"Dec 22, 2022",2247279,/playlist/spotify?id=2247279,37i9dQZF1DXe4DdBWbLDpG,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXe4DdBWbLDpG,2,/curator/spotify?id=2247279,spotify,https://open.spotify.com/user/spotify
RnB Nights,Digster AU,41.57K,-71,2%,"R&B/Soul, Hip-Hop/Rap, Pop",No,frontline,"Jan 13, 2023",134486,/playlist/spotify?id=134486,1NhyDwtQXVJ6JtvuMdwgl9,https://open.spotify.com/user/digster.au/playlist/1NhyDwtQXVJ6JtvuMdwgl9,74386,/curator/spotify?id=134486,digster.au,https://open.spotify.com/user/digster.au
